iso_code,date,vaccine_name,total_vaccinations
UKR,2021/12/1,Oxford/AstraZeneca,3821569
UKR,2021/12/1,Pfizer/BioNTech,10615925
UKR,2021/12/1,Sinovac,8117281
UKR,2021/12/2,Johnson&Johnson,20680
UKR,2021/12/2,Moderna,2400965
UKR,2021/12/2,Oxford/AstraZeneca,3821569
UKR,2021/12/2,Pfizer/BioNTech,10715302
UKR,2021/12/2,Sinovac,8201042
UKR,2021/12/3,Johnson&Johnson,20680
UKR,2021/12/3,Moderna,2428717
UKR,2021/12/3,Oxford/AstraZeneca,3821569
UKR,2021/12/3,Pfizer/BioNTech,10821543
UKR,2021/12/3,Sinovac,8283178
UKR,2021/12/4,Johnson&Johnson,20680
UKR,2021/12/4,Moderna,2444307
UKR,2021/12/4,Oxford/AstraZeneca,3821569
UKR,2021/12/4,Pfizer/BioNTech,10878495
UKR,2021/12/4,Sinovac,8323293
UKR,2021/12/5,Johnson&Johnson,20680
UKR,2021/12/5,Moderna,2456662
UKR,2021/12/5,Oxford/AstraZeneca,3821569
UKR,2021/12/5,Pfizer/BioNTech,10913053
UKR,2021/12/5,Sinovac,8347177
UKR,2021/12/6,Johnson&Johnson,20680
UKR,2021/12/6,Moderna,2487609
UKR,2021/12/6,Oxford/AstraZeneca,3821569
UKR,2021/12/6,Pfizer/BioNTech,11002637
UKR,2021/12/6,Sinovac,8415404
UKR,2021/12/7,Johnson&Johnson,20680
UKR,2021/12/7,Moderna,2519214
UKR,2021/12/7,Oxford/AstraZeneca,3821569
UKR,2021/12/7,Pfizer/BioNTech,11098071
UKR,2021/12/7,Sinovac,8488130
UKR,2021/12/8,Johnson&Johnson,20680
UKR,2021/12/8,Moderna,2532466
UKR,2021/12/8,Oxford/AstraZeneca,3822247
UKR,2021/12/8,Pfizer/BioNTech,11195623
UKR,2021/12/8,Sinovac,8555444
UKR,2021/12/9,Johnson&Johnson,20680
UKR,2021/12/9,Moderna,2532795
UKR,2021/12/9,Oxford/AstraZeneca,3830201
UKR,2021/12/9,Pfizer/BioNTech,11286532
UKR,2021/12/9,Sinovac,8613980
UKR,2021/12/10,Johnson&Johnson,20680
UKR,2021/12/10,Moderna,2534029
UKR,2021/12/10,Oxford/AstraZeneca,3844010
UKR,2021/12/10,Pfizer/BioNTech,11378271
UKR,2021/12/10,Sinovac,8675557
UKR,2021/12/11,Johnson&Johnson,20680
UKR,2021/12/11,Moderna,2537904
UKR,2021/12/11,Oxford/AstraZeneca,3852797
UKR,2021/12/11,Pfizer/BioNTech,11422463
UKR,2021/12/11,Sinovac,8701959
UKR,2021/12/12,Johnson&Johnson,20680
UKR,2021/12/12,Moderna,2541687
UKR,2021/12/12,Oxford/AstraZeneca,3858667
UKR,2021/12/12,Pfizer/BioNTech,11449778
UKR,2021/12/12,Sinovac,8718282
UKR,2021/12/13,Johnson&Johnson,20680
UKR,2021/12/13,Moderna,2548596
UKR,2021/12/13,Oxford/AstraZeneca,3872279
UKR,2021/12/13,Pfizer/BioNTech,11515015
UKR,2021/12/13,Sinovac,8762266
UKR,2021/12/14,Johnson&Johnson,20680
UKR,2021/12/14,Moderna,2558742
UKR,2021/12/14,Oxford/AstraZeneca,3887418
UKR,2021/12/14,Pfizer/BioNTech,11581549
UKR,2021/12/14,Sinovac,8813368
UKR,2021/12/15,Johnson&Johnson,20680
UKR,2021/12/15,Moderna,2571813
UKR,2021/12/15,Oxford/AstraZeneca,3901254
UKR,2021/12/15,Pfizer/BioNTech,11648603
UKR,2021/12/15,Sinovac,8862333
UKR,2021/12/16,Johnson&Johnson,20680
UKR,2021/12/16,Moderna,2586792
UKR,2021/12/16,Oxford/AstraZeneca,3912920
UKR,2021/12/16,Pfizer/BioNTech,11710631
UKR,2021/12/16,Sinovac,8906651
UKR,2021/12/17,Johnson&Johnson,20680
UKR,2021/12/17,Moderna,2602906
UKR,2021/12/17,Oxford/AstraZeneca,3924128
UKR,2021/12/17,Pfizer/BioNTech,11777564
UKR,2021/12/17,Sinovac,8949358
UKR,2021/12/18,Johnson&Johnson,20680
UKR,2021/12/18,Moderna,2611232
UKR,2021/12/18,Oxford/AstraZeneca,3928993
UKR,2021/12/18,Pfizer/BioNTech,11808516
UKR,2021/12/18,Sinovac,8967901
UKR,2021/12/19,Johnson&Johnson,20680
UKR,2021/12/19,Moderna,2616518
UKR,2021/12/19,Oxford/AstraZeneca,3931230
UKR,2021/12/19,Pfizer/BioNTech,11827066
UKR,2021/12/19,Sinovac,8977855
UKR,2021/12/20,Johnson&Johnson,20680
UKR,2021/12/20,Moderna,2632195
UKR,2021/12/20,Oxford/AstraZeneca,3938437
UKR,2021/12/20,Pfizer/BioNTech,11881975
UKR,2021/12/20,Sinovac,9010802
UKR,2021/12/21,Johnson&Johnson,20680
UKR,2021/12/21,Moderna,2647326
UKR,2021/12/21,Oxford/AstraZeneca,3945483
UKR,2021/12/21,Pfizer/BioNTech,11942545
UKR,2021/12/21,Sinovac,9047184
UKR,2021/12/22,Johnson&Johnson,20680
UKR,2021/12/22,Moderna,2663356
UKR,2021/12/22,Oxford/AstraZeneca,3951965
UKR,2021/12/22,Pfizer/BioNTech,12003727
UKR,2021/12/22,Sinovac,9080933
UKR,2021/12/23,Johnson&Johnson,20680
UKR,2021/12/23,Moderna,2679595
UKR,2021/12/23,Oxford/AstraZeneca,3957523
UKR,2021/12/23,Pfizer/BioNTech,12063426
UKR,2021/12/23,Sinovac,9113319
UKR,2021/12/24,Johnson&Johnson,20680
UKR,2021/12/24,Moderna,2695975
UKR,2021/12/24,Oxford/AstraZeneca,3963096
UKR,2021/12/24,Pfizer/BioNTech,12127680
UKR,2021/12/24,Sinovac,9144334
UKR,2021/12/25,Johnson&Johnson,20680
UKR,2021/12/25,Moderna,2700253
UKR,2021/12/25,Oxford/AstraZeneca,3964374
UKR,2021/12/25,Pfizer/BioNTech,12143322
UKR,2021/12/25,Sinovac,9151394
UKR,2021/12/26,Johnson&Johnson,20680
UKR,2021/12/26,Moderna,2704436
UKR,2021/12/26,Oxford/AstraZeneca,3965408
UKR,2021/12/26,Pfizer/BioNTech,12160788
UKR,2021/12/26,Sinovac,9158187
UKR,2021/12/27,Johnson&Johnson,20680
UKR,2021/12/27,Moderna,2711697
UKR,2021/12/27,Oxford/AstraZeneca,3966904
UKR,2021/12/27,Pfizer/BioNTech,12187698
UKR,2021/12/27,Sinovac,9168544
UKR,2021/12/28,Johnson&Johnson,20680
UKR,2021/12/28,Moderna,2731693
UKR,2021/12/28,Oxford/AstraZeneca,3971780
UKR,2021/12/28,Pfizer/BioNTech,12263199
UKR,2021/12/28,Sinovac,9199300
UKR,2021/12/29,Johnson&Johnson,20680
UKR,2021/12/29,Moderna,2750010
UKR,2021/12/29,Oxford/AstraZeneca,3976088
UKR,2021/12/29,Pfizer/BioNTech,12330849
UKR,2021/12/29,Sinovac,9226067
UKR,2021/12/30,Johnson&Johnson,20680
UKR,2021/12/30,Moderna,2765672
UKR,2021/12/30,Oxford/AstraZeneca,3979322
UKR,2021/12/30,Pfizer/BioNTech,12391495
UKR,2021/12/30,Sinovac,9248230
UKR,2021/12/31,Johnson&Johnson,20680
UKR,2021/12/31,Moderna,2774659
UKR,2021/12/31,Oxford/AstraZeneca,3980747
UKR,2021/12/31,Pfizer/BioNTech,12423868
UKR,2021/12/31,Sinovac,9257611
UKR,2022/1/1,Johnson&Johnson,20680
UKR,2022/1/1,Moderna,2774659
UKR,2022/1/1,Oxford/AstraZeneca,3980747
UKR,2022/1/1,Pfizer/BioNTech,12423868
UKR,2022/1/1,Sinovac,9257611
UKR,2022/1/2,Johnson&Johnson,20680
UKR,2022/1/2,Moderna,2774659
UKR,2022/1/2,Oxford/AstraZeneca,3980747
UKR,2022/1/2,Pfizer/BioNTech,12423868
UKR,2022/1/2,Sinovac,9257611
UKR,2022/1/3,Johnson&Johnson,20680
UKR,2022/1/3,Moderna,2781906
UKR,2022/1/3,Oxford/AstraZeneca,3981390
UKR,2022/1/3,Pfizer/BioNTech,12444866
UKR,2022/1/3,Sinovac,9265012
UKR,2022/1/4,Johnson&Johnson,20680
UKR,2022/1/4,Moderna,2800265
UKR,2022/1/4,Oxford/AstraZeneca,3983425
UKR,2022/1/4,Pfizer/BioNTech,12503378
UKR,2022/1/4,Sinovac,9288584
UKR,2022/1/5,Johnson&Johnson,20680
UKR,2022/1/5,Moderna,2816927
UKR,2022/1/5,Oxford/AstraZeneca,3985867
UKR,2022/1/5,Pfizer/BioNTech,12564010
UKR,2022/1/5,Sinovac,9313692
UKR,2022/1/6,Johnson&Johnson,20680
UKR,2022/1/6,Moderna,2825090
UKR,2022/1/6,Oxford/AstraZeneca,3987763
UKR,2022/1/6,Pfizer/BioNTech,12611453
UKR,2022/1/6,Sinovac,9328031
UKR,2022/1/7,Johnson&Johnson,20680
UKR,2022/1/7,Moderna,2825090
UKR,2022/1/7,Oxford/AstraZeneca,3987763
UKR,2022/1/7,Pfizer/BioNTech,12611453
UKR,2022/1/7,Sinovac,9328031
UKR,2022/1/8,Johnson&Johnson,20680
UKR,2022/1/8,Moderna,2827573
UKR,2022/1/8,Oxford/AstraZeneca,3988397
UKR,2022/1/8,Pfizer/BioNTech,12630367
UKR,2022/1/8,Sinovac,9332950
UKR,2022/1/9,Johnson&Johnson,20680
UKR,2022/1/9,Moderna,2829254
UKR,2022/1/9,Oxford/AstraZeneca,3988898
UKR,2022/1/9,Pfizer/BioNTech,12644387
UKR,2022/1/9,Sinovac,9337124
UKR,2022/1/10,Johnson&Johnson,20680
UKR,2022/1/10,Moderna,2834405
UKR,2022/1/10,Oxford/AstraZeneca,3991657
UKR,2022/1/10,Pfizer/BioNTech,12712738
UKR,2022/1/10,Sinovac,9357248
UKR,2022/1/11,Johnson&Johnson,20680
UKR,2022/1/11,Moderna,2839907
UKR,2022/1/11,Oxford/AstraZeneca,3994529
UKR,2022/1/11,Pfizer/BioNTech,12788508
UKR,2022/1/11,Sinovac,9379466
UKR,2022/1/12,Johnson&Johnson,20680
UKR,2022/1/12,Moderna,2845554
UKR,2022/1/12,Oxford/AstraZeneca,3997349
UKR,2022/1/12,Pfizer/BioNTech,12863236
UKR,2022/1/12,Sinovac,9398851
UKR,2022/1/13,Johnson&Johnson,20680
UKR,2022/1/13,Moderna,2853575
UKR,2022/1/13,Oxford/AstraZeneca,3999959
UKR,2022/1/13,Pfizer/BioNTech,12928601
UKR,2022/1/13,Sinovac,9415690
UKR,2022/1/14,Johnson&Johnson,20680
UKR,2022/1/14,Moderna,2861638
UKR,2022/1/14,Oxford/AstraZeneca,4002257
UKR,2022/1/14,Pfizer/BioNTech,12994506
UKR,2022/1/14,Sinovac,9430241
UKR,2022/1/15,Johnson&Johnson,20680
UKR,2022/1/15,Moderna,2865196
UKR,2022/1/15,Oxford/AstraZeneca,4003215
UKR,2022/1/15,Pfizer/BioNTech,13023951
UKR,2022/1/15,Sinovac,9436049
UKR,2022/1/16,Johnson&Johnson,20680
UKR,2022/1/16,Moderna,2867725
UKR,2022/1/16,Oxford/AstraZeneca,4003627
UKR,2022/1/16,Pfizer/BioNTech,13040833
UKR,2022/1/16,Sinovac,9439512
UKR,2022/1/17,Johnson&Johnson,20680
UKR,2022/1/17,Moderna,2874904
UKR,2022/1/17,Oxford/AstraZeneca,4005857
UKR,2022/1/17,Pfizer/BioNTech,13098916
UKR,2022/1/17,Sinovac,9452941
UKR,2022/1/18,Johnson&Johnson,20680
UKR,2022/1/18,Moderna,2882171
UKR,2022/1/18,Oxford/AstraZeneca,4007986
UKR,2022/1/18,Pfizer/BioNTech,13160907
UKR,2022/1/18,Sinovac,9466731
UKR,2022/1/19,Johnson&Johnson,20680
UKR,2022/1/19,Moderna,2889412
UKR,2022/1/19,Oxford/AstraZeneca,4009954
UKR,2022/1/19,Pfizer/BioNTech,13214868
UKR,2022/1/19,Sinovac,9478320
UKR,2022/1/20,Johnson&Johnson,20680
UKR,2022/1/20,Moderna,2896514
UKR,2022/1/20,Oxford/AstraZeneca,4011878
UKR,2022/1/20,Pfizer/BioNTech,13278919
UKR,2022/1/20,Sinovac,9491389
UKR,2022/1/21,Johnson&Johnson,20680
UKR,2022/1/21,Moderna,2903794
UKR,2022/1/21,Oxford/AstraZeneca,4013870
UKR,2022/1/21,Pfizer/BioNTech,13347567
UKR,2022/1/21,Sinovac,9504779
UKR,2022/1/22,Johnson&Johnson,20680
UKR,2022/1/22,Moderna,2907247
UKR,2022/1/22,Oxford/AstraZeneca,4014610
UKR,2022/1/22,Pfizer/BioNTech,13376980
UKR,2022/1/22,Sinovac,9510034
UKR,2022/1/23,Johnson&Johnson,20680
UKR,2022/1/23,Moderna,2910092
UKR,2022/1/23,Oxford/AstraZeneca,4015059
UKR,2022/1/23,Pfizer/BioNTech,13393012
UKR,2022/1/23,Sinovac,9513249
UKR,2022/1/24,Johnson&Johnson,20680
UKR,2022/1/24,Moderna,2916921
UKR,2022/1/24,Oxford/AstraZeneca,4016541
UKR,2022/1/24,Pfizer/BioNTech,13443105
UKR,2022/1/24,Sinovac,9524391
UKR,2022/1/25,Johnson&Johnson,20680
UKR,2022/1/25,Moderna,2924292
UKR,2022/1/25,Oxford/AstraZeneca,4018056
UKR,2022/1/25,Pfizer/BioNTech,13503713
UKR,2022/1/25,Sinovac,9536633
UKR,2022/1/26,Johnson&Johnson,20680
UKR,2022/1/26,Moderna,2932126
UKR,2022/1/26,Oxford/AstraZeneca,4019524
UKR,2022/1/26,Pfizer/BioNTech,13564684
UKR,2022/1/26,Sinovac,9548720
UKR,2022/1/27,Johnson&Johnson,20680
UKR,2022/1/27,Moderna,2938589
UKR,2022/1/27,Oxford/AstraZeneca,4020968
UKR,2022/1/27,Pfizer/BioNTech,13625310
UKR,2022/1/27,Sinovac,9561285
UKR,2022/1/28,Johnson&Johnson,20680
UKR,2022/1/28,Moderna,2944800
UKR,2022/1/28,Oxford/AstraZeneca,4022573
UKR,2022/1/28,Pfizer/BioNTech,13683863
UKR,2022/1/28,Sinovac,9573480
UKR,2022/1/29,Johnson&Johnson,20680
UKR,2022/1/29,Moderna,2947497
UKR,2022/1/29,Oxford/AstraZeneca,4023253
UKR,2022/1/29,Pfizer/BioNTech,13709816
UKR,2022/1/29,Sinovac,9578352
UKR,2022/1/30,Johnson&Johnson,20680
UKR,2022/1/30,Moderna,2949675
UKR,2022/1/30,Oxford/AstraZeneca,4023685
UKR,2022/1/30,Pfizer/BioNTech,13725619
UKR,2022/1/30,Sinovac,9580922
UKR,2022/1/31,Johnson&Johnson,20680
UKR,2022/1/31,Moderna,2953899
UKR,2022/1/31,Oxford/AstraZeneca,4024738
UKR,2022/1/31,Pfizer/BioNTech,13775938
UKR,2022/1/31,Sinovac,9590981
UKR,2022/2/1,Johnson&Johnson,20680
UKR,2022/2/1,Moderna,2959447
UKR,2022/2/1,Oxford/AstraZeneca,4025661
UKR,2022/2/1,Pfizer/BioNTech,13833335
UKR,2022/2/1,Sinovac,9601705
UKR,2022/2/2,Johnson&Johnson,20680
UKR,2022/2/2,Moderna,2964749
UKR,2022/2/2,Oxford/AstraZeneca,4026630
UKR,2022/2/2,Pfizer/BioNTech,13890246
UKR,2022/2/2,Sinovac,9611718
UKR,2022/2/3,Johnson&Johnson,20680
UKR,2022/2/3,Moderna,2970684
UKR,2022/2/3,Oxford/AstraZeneca,4027584
UKR,2022/2/3,Pfizer/BioNTech,13947905
UKR,2022/2/3,Sinovac,9622474
UKR,2022/2/4,Johnson&Johnson,20680
UKR,2022/2/4,Moderna,2976025
UKR,2022/2/4,Oxford/AstraZeneca,4028525
UKR,2022/2/4,Pfizer/BioNTech,14005961
UKR,2022/2/4,Sinovac,9634486
UKR,2022/2/5,Johnson&Johnson,20680
UKR,2022/2/5,Moderna,2978461
UKR,2022/2/5,Oxford/AstraZeneca,4029029
UKR,2022/2/5,Pfizer/BioNTech,14031812
UKR,2022/2/5,Sinovac,9640000
UKR,2022/2/6,Johnson&Johnson,20680
UKR,2022/2/6,Moderna,2980084
UKR,2022/2/6,Oxford/AstraZeneca,4029295
UKR,2022/2/6,Pfizer/BioNTech,14045627
UKR,2022/2/6,Sinovac,9642922
UKR,2022/2/7,Johnson&Johnson,20680
UKR,2022/2/7,Moderna,2985199
UKR,2022/2/7,Oxford/AstraZeneca,4030095
UKR,2022/2/7,Pfizer/BioNTech,14093335
UKR,2022/2/7,Sinovac,9653218
UKR,2022/2/8,Johnson&Johnson,20680
UKR,2022/2/8,Moderna,2991062
UKR,2022/2/8,Oxford/AstraZeneca,4030962
UKR,2022/2/8,Pfizer/BioNTech,14146503
UKR,2022/2/8,Sinovac,9665327
UKR,2022/2/9,Johnson&Johnson,20680
UKR,2022/2/9,Moderna,2995095
UKR,2022/2/9,Oxford/AstraZeneca,4031931
UKR,2022/2/9,Pfizer/BioNTech,14199795
UKR,2022/2/9,Sinovac,9677711
UKR,2022/2/10,Johnson&Johnson,20680
UKR,2022/2/10,Moderna,2999336
UKR,2022/2/10,Oxford/AstraZeneca,4032833
UKR,2022/2/10,Pfizer/BioNTech,14253811
UKR,2022/2/10,Sinovac,9690807
UKR,2022/2/11,Johnson&Johnson,20680
UKR,2022/2/11,Moderna,3003838
UKR,2022/2/11,Oxford/AstraZeneca,4033733
UKR,2022/2/11,Pfizer/BioNTech,14309227
UKR,2022/2/11,Sinovac,9704027
UKR,2022/2/12,Johnson&Johnson,20680
UKR,2022/2/12,Moderna,3006155
UKR,2022/2/12,Oxford/AstraZeneca,4034281
UKR,2022/2/12,Pfizer/BioNTech,14337086
UKR,2022/2/12,Sinovac,9709756
UKR,2022/2/13,Johnson&Johnson,20680
UKR,2022/2/13,Moderna,3007446
UKR,2022/2/13,Oxford/AstraZeneca,4034517
UKR,2022/2/13,Pfizer/BioNTech,14351243
UKR,2022/2/13,Sinovac,9713010
UKR,2022/2/14,Johnson&Johnson,20680
UKR,2022/2/14,Moderna,3010966
UKR,2022/2/14,Oxford/AstraZeneca,4035393
UKR,2022/2/14,Pfizer/BioNTech,14396054
UKR,2022/2/14,Sinovac,9722973
UKR,2022/2/15,Johnson&Johnson,20680
UKR,2022/2/15,Moderna,3015254
UKR,2022/2/15,Oxford/AstraZeneca,4036296
UKR,2022/2/15,Pfizer/BioNTech,14445693
UKR,2022/2/15,Sinovac,9733948
UKR,2022/2/16,Johnson&Johnson,20680
UKR,2022/2/16,Moderna,3019954
UKR,2022/2/16,Oxford/AstraZeneca,4037044
UKR,2022/2/16,Pfizer/BioNTech,14494898
UKR,2022/2/16,Sinovac,9745377
UKR,2022/2/17,Johnson&Johnson,20680
UKR,2022/2/17,Moderna,3024492
UKR,2022/2/17,Oxford/AstraZeneca,4037800
UKR,2022/2/17,Pfizer/BioNTech,14543980
UKR,2022/2/17,Sinovac,9756090
UKR,2022/2/18,Johnson&Johnson,20680
UKR,2022/2/18,Moderna,3028829
UKR,2022/2/18,Oxford/AstraZeneca,4038653
UKR,2022/2/18,Pfizer/BioNTech,14595649
UKR,2022/2/18,Sinovac,9766867
UKR,2022/2/19,Johnson&Johnson,20680
UKR,2022/2/19,Moderna,3030971
UKR,2022/2/19,Oxford/AstraZeneca,4038942
UKR,2022/2/19,Pfizer/BioNTech,14618037
UKR,2022/2/19,Sinovac,9771576
UKR,2022/2/20,Johnson&Johnson,20680
UKR,2022/2/20,Moderna,3032255
UKR,2022/2/20,Oxford/AstraZeneca,4039060
UKR,2022/2/20,Pfizer/BioNTech,14631227
UKR,2022/2/20,Sinovac,9774156
UKR,2022/2/21,Johnson&Johnson,20680
UKR,2022/2/21,Moderna,3036067
UKR,2022/2/21,Oxford/AstraZeneca,4039683
UKR,2022/2/21,Pfizer/BioNTech,14674950
UKR,2022/2/21,Sinovac,9782724
UKR,2022/2/22,Johnson&Johnson,20680
UKR,2022/2/22,Moderna,3040245
UKR,2022/2/22,Oxford/AstraZeneca,4040553
UKR,2022/2/22,Pfizer/BioNTech,14722969
UKR,2022/2/22,Sinovac,9792592
UKR,2022/2/23,Johnson&Johnson,20680
UKR,2022/2/23,Moderna,3044899
UKR,2022/2/23,Oxford/AstraZeneca,4041487
UKR,2022/2/23,Pfizer/BioNTech,14774013
UKR,2022/2/23,Sinovac,9802231
USA,2021/1/12,Moderna,3835859
USA,2021/1/12,Pfizer/BioNTech,5488697
USA,2021/1/13,Moderna,4249795
USA,2021/1/13,Pfizer/BioNTech,6025872
USA,2021/1/15,Moderna,5122662
USA,2021/1/15,Pfizer/BioNTech,7153268
USA,2021/1/19,Moderna,6828561
USA,2021/1/19,Pfizer/BioNTech,8874811
USA,2021/1/20,Moderna,7239750
USA,2021/1/20,Pfizer/BioNTech,9281063
USA,2021/1/21,Moderna,7724683
USA,2021/1/21,Pfizer/BioNTech,9817027
USA,2021/1/22,Moderna,8407909
USA,2021/1/22,Pfizer/BioNTech,10695066
USA,2021/1/23,Moderna,9061112
USA,2021/1/23,Pfizer/BioNTech,11471457
USA,2021/1/24,Moderna,9689497
USA,2021/1/24,Pfizer/BioNTech,12153536
USA,2021/1/25,Moderna,10084432
USA,2021/1/25,Pfizer/BioNTech,12551999
USA,2021/1/26,Moderna,10431466
USA,2021/1/26,Pfizer/BioNTech,13009981
USA,2021/1/27,Moderna,11001991
USA,2021/1/27,Pfizer/BioNTech,13550835
USA,2021/1/28,Moderna,11737592
USA,2021/1/28,Pfizer/BioNTech,14355980
USA,2021/1/29,Moderna,12619210
USA,2021/1/29,Pfizer/BioNTech,15164858
USA,2021/1/30,Moderna,13499942
USA,2021/1/30,Pfizer/BioNTech,15977015
USA,2021/1/31,Moderna,14246089
USA,2021/1/31,Pfizer/BioNTech,16775916
USA,2021/2/1,Moderna,14756609
USA,2021/2/1,Pfizer/BioNTech,17364398
USA,2021/2/2,Moderna,15006565
USA,2021/2/2,Pfizer/BioNTech,17672866
USA,2021/2/3,Moderna,15567188
USA,2021/2/3,Pfizer/BioNTech,18209204
USA,2021/2/4,Moderna,16260102
USA,2021/2/4,Pfizer/BioNTech,18841309
USA,2021/2/5,Moderna,17133644
USA,2021/2/5,Pfizer/BioNTech,19582865
USA,2021/2/6,Moderna,18336515
USA,2021/2/6,Pfizer/BioNTech,20598212
USA,2021/2/7,Moderna,19485089
USA,2021/2/7,Pfizer/BioNTech,21622193
USA,2021/2/8,Moderna,20066305
USA,2021/2/8,Pfizer/BioNTech,22247484
USA,2021/2/9,Moderna,20416765
USA,2021/2/9,Pfizer/BioNTech,22685406
USA,2021/2/10,Moderna,21189540
USA,2021/2/10,Pfizer/BioNTech,23475749
USA,2021/2/11,Moderna,22038088
USA,2021/2/11,Pfizer/BioNTech,24246868
USA,2021/2/12,Moderna,23111715
USA,2021/2/12,Pfizer/BioNTech,25192628
USA,2021/2/13,Moderna,24297615
USA,2021/2/13,Pfizer/BioNTech,26237417
USA,2021/2/14,Moderna,25505313
USA,2021/2/14,Pfizer/BioNTech,27271797
USA,2021/2/16,Moderna,26738383
USA,2021/2/16,Pfizer/BioNTech,28374410
USA,2021/2/17,Moderna,27287041
USA,2021/2/17,Pfizer/BioNTech,28886690
USA,2021/2/18,Moderna,28043413
USA,2021/2/18,Pfizer/BioNTech,29585627
USA,2021/2/19,Moderna,29044336
USA,2021/2/19,Pfizer/BioNTech,30431247
USA,2021/2/20,Moderna,29909492
USA,2021/2/20,Pfizer/BioNTech,31270062
USA,2021/2/21,Moderna,30747615
USA,2021/2/21,Pfizer/BioNTech,32232422
USA,2021/2/22,Moderna,31212925
USA,2021/2/22,Pfizer/BioNTech,32853883
USA,2021/2/23,Moderna,31569021
USA,2021/2/23,Pfizer/BioNTech,33352170
USA,2021/2/24,Moderna,32194245
USA,2021/2/24,Pfizer/BioNTech,34159027
USA,2021/2/25,Moderna,33066503
USA,2021/2/25,Pfizer/BioNTech,35095003
USA,2021/2/26,Moderna,34181226
USA,2021/2/26,Pfizer/BioNTech,36159403
USA,2021/2/27,Moderna,35422721
USA,2021/2/27,Pfizer/BioNTech,37269195
USA,2021/2/28,Moderna,36694414
USA,2021/2/28,Pfizer/BioNTech,38426567
USA,2021/3/1,Moderna,37522293
USA,2021/3/1,Pfizer/BioNTech,39262524
USA,2021/3/2,Moderna,38319678
USA,2021/3/2,Pfizer/BioNTech,40196532
USA,2021/3/3,Moderna,39248180
USA,2021/3/3,Pfizer/BioNTech,41175807
USA,2021/3/4,Moderna,40261524
USA,2021/3/4,Pfizer/BioNTech,42193285
USA,2021/3/5,Moderna,41507728
USA,2021/3/5,Pfizer/BioNTech,43373717
USA,2021/3/6,Moderna,42977312
USA,2021/3/6,Pfizer/BioNTech,44774584
USA,2021/3/7,Moderna,44195607
USA,2021/3/7,Pfizer/BioNTech,45932122
USA,2021/3/8,Johnson&Johnson,208590
USA,2021/3/8,Moderna,44936695
USA,2021/3/8,Pfizer/BioNTech,46824290
USA,2021/3/9,Johnson&Johnson,308181
USA,2021/3/9,Moderna,45635740
USA,2021/3/9,Pfizer/BioNTech,47628226
USA,2021/3/10,Johnson&Johnson,458911
USA,2021/3/10,Moderna,46535646
USA,2021/3/10,Pfizer/BioNTech,48605159
USA,2021/3/11,Johnson&Johnson,638469
USA,2021/3/11,Moderna,47733656
USA,2021/3/11,Pfizer/BioNTech,49708920
USA,2021/3/12,Johnson&Johnson,873726
USA,2021/3/12,Moderna,49169578
USA,2021/3/12,Pfizer/BioNTech,50960400
USA,2021/3/13,Johnson&Johnson,1189207
USA,2021/3/13,Moderna,51292130
USA,2021/3/13,Pfizer/BioNTech,53096054
USA,2021/3/14,Johnson&Johnson,1273958
USA,2021/3/14,Moderna,51951820
USA,2021/3/14,Pfizer/BioNTech,53708091
USA,2021/3/15,Johnson&Johnson,1428465
USA,2021/3/15,Moderna,52883263
USA,2021/3/15,Pfizer/BioNTech,54643581
USA,2021/3/16,Johnson&Johnson,1569675
USA,2021/3/16,Moderna,53647312
USA,2021/3/16,Pfizer/BioNTech,55393141
USA,2021/3/17,Johnson&Johnson,1766131
USA,2021/3/17,Moderna,54643195
USA,2021/3/17,Pfizer/BioNTech,56499018
USA,2021/3/18,Johnson&Johnson,1911052
USA,2021/3/18,Moderna,55811286
USA,2021/3/18,Pfizer/BioNTech,57876875
USA,2021/3/19,Johnson&Johnson,2025349
USA,2021/3/19,Moderna,56941640
USA,2021/3/19,Pfizer/BioNTech,59214724
USA,2021/3/20,Johnson&Johnson,2163681
USA,2021/3/20,Moderna,58294583
USA,2021/3/20,Pfizer/BioNTech,60849627
USA,2021/3/21,Johnson&Johnson,2298614
USA,2021/3/21,Moderna,59518840
USA,2021/3/21,Pfizer/BioNTech,62529418
USA,2021/3/22,Johnson&Johnson,2406337
USA,2021/3/22,Moderna,60275003
USA,2021/3/22,Pfizer/BioNTech,63693721
USA,2021/3/23,Johnson&Johnson,2489153
USA,2021/3/23,Moderna,60913292
USA,2021/3/23,Pfizer/BioNTech,64679659
USA,2021/3/24,Johnson&Johnson,2622182
USA,2021/3/24,Moderna,61719260
USA,2021/3/24,Pfizer/BioNTech,65995871
USA,2021/3/25,Johnson&Johnson,2734367
USA,2021/3/25,Moderna,62877755
USA,2021/3/25,Pfizer/BioNTech,67555076
USA,2021/3/26,Johnson&Johnson,2863246
USA,2021/3/26,Moderna,64313721
USA,2021/3/26,Pfizer/BioNTech,69368232
USA,2021/3/27,Johnson&Johnson,2982453
USA,2021/3/27,Moderna,65811340
USA,2021/3/27,Pfizer/BioNTech,71246219
USA,2021/3/28,Johnson&Johnson,3090712
USA,2021/3/28,Moderna,67249447
USA,2021/3/28,Pfizer/BioNTech,72981111
USA,2021/3/29,Johnson&Johnson,3155418
USA,2021/3/29,Moderna,68177850
USA,2021/3/29,Pfizer/BioNTech,74338025
USA,2021/3/30,Johnson&Johnson,3215657
USA,2021/3/30,Moderna,68858013
